model,image_name,mosz1,mosz2,mosz3,prompt
Glide,009-4.png,1.9425721437951624,2.766067238037788,2.6157322992109293,"""a photo of san francisco's golden gate bridge"""
DALLE,045-2.png,2.538611512585652,2.407580892889845,2.292353732724428,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Lafite,038-4.png,1.932402262466176,2.280371827774334,2.588783294526302,"""a fall landscape with a small cottage next to a lake"""
stable-diffusion,070-1.png,2.461008793962141,2.2211898081961445,2.04221971196319,"""Four cats surrounding a dog"""
Unidiffuser,075-3.png,2.5397147705841867,2.275623592938929,2.131070314644297,"""three green peppers"""
Glide,082-3.png,1.7909132295752883,1.9015537763553667,2.1085517061885235,"""an overhead view of a pickup truck with boxes in its flatbed"""
Unidiffuser,019-4.png,3.1818606356335666,3.1264212063168544,3.3188918971815697,"""a boat in the canals of venice"""
Lafite,068-3.png,2.1517786498758964,2.254523599176839,2.235630303031644,"""a store front with 'Grassy Meadow' written on it"""
Glide,009-2.png,2.0531363532676563,2.5794678649714866,2.718286178680392,"""a photo of san francisco's golden gate bridge"""
Glide,028-1.png,2.0736168813677787,2.514253944973762,3.186288131719754,"""Snow mountain and tree reflection in the lake"""
Unidiffuser,018-1.png,2.494314184369042,2.540326827892431,2.797768968237928,"""Sunset over the sea"""
stable-diffusion,052-4.png,2.7012613720483403,2.48483707750636,2.536991555536769,"""a cartoon of a train going to the moon"""
Unidiffuser,087-4.png,2.902111666024921,2.7574338072097304,3.1087992968153606,"""an aerial view of a dining room"""
Unidiffuser,000-2.png,2.6882677306087395,2.6159128863413152,2.5918310788438323,"""a corgi"""
Controlnet,026-1.png,2.8150382546206982,2.572016009318553,2.327060398162579,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
Lafite,000-4.png,1.828370260257048,1.815506906801528,1.8912134403176943,"""a corgi"""
Controlnet,064-3.png,2.5315491282652016,2.1611261481945574,2.3337868144149136,"""the word 'APPLE' on an apple"""
Controlnet,079-1.png,2.614181257952075,2.534792979627012,2.4801075702011746,"""Times Square with thousands of dogs running around"""
Controlnet,020-4.png,2.830179570716591,2.5276175191665,2.4270998124934424,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Unidiffuser,037-4.png,2.664841857327038,2.7741946129515305,2.757944065781025,"""A bare kitchen has wood cabinets and white appliances"""
Lafite,020-2.png,2.0963644281326275,1.9337641880934064,1.9202697114930936,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Unidiffuser,079-3.png,1.7367772437320432,1.86937355600709,2.0421497959712185,"""Times Square with thousands of dogs running around"""
Lafite,058-3.png,2.368383337171104,2.565305668497805,2.676454364427791,"""a painting of a white country home with a wrap-around porch"""
Unidiffuser,000-3.png,1.8859299456905665,2.1787153097535694,2.524782104305716,"""a corgi"""
Glide,093-2.png,2.2049971984540884,2.5251171175667344,2.5660697996674267,"""a closet without clothes"""
Unidiffuser,098-2.png,2.8654018125307466,2.9459615882122465,2.1412774988002714,"""a street without vehicles"""
Glide,092-4.png,2.2153459231868737,2.255884326043148,2.182642768296512,"""a car with no windows"""
stable-diffusion,029-3.png,2.7728659689086586,2.714210342561588,2.4347681050147894,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
DALLE,032-2.png,2.6014476390387,2.505408202540068,2.8377600028690484,"""a large white yacht in a calm bay on a sunny day"""
Glide,078-1.png,2.345524070026605,2.5667672159628223,2.553932728504442,"""a tennis court with three yellow cones on it"""
Unidiffuser,071-1.png,2.6443438982195864,2.458020434912148,2.336572208646993,"""three children on a couch"""
Lafite,069-3.png,2.114098788320453,2.219983021900421,2.1568573924565726,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
stable-diffusion,095-1.png,3.080440192269813,2.8785032950258125,2.373339845899231,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,003-4.png,2.0036460358204127,2.007410725625338,2.6156828786455466,"""a bench"""
stable-diffusion,048-4.png,2.575291240593284,2.566883627615048,2.4838257356905613,"""A large city fountain that has milk instead of water. Several cats are leaning into the fountain."""
Glide,092-3.png,2.377460224420464,2.568155294991634,2.176295092974479,"""a car with no windows"""
DALLE,055-1.png,2.6235837099636723,2.693054750260625,2.793076605706603,"""a painting of the food of china"""
Controlnet,054-1.png,3.174577588800475,3.076111169916284,2.841299659090625,"""A photo of a lotus flower made of water. """
DALLE,077-3.png,2.574921064995288,2.515871696267996,2.3651424004301496,"""two pianos next to each other"""
Lafite,091-1.png,1.8920972874736048,2.16449550792785,2.0606258358056726,"""a classroom without any students"""
Lafite,042-2.png,2.0491367473776485,2.12045966334782,2.1672526598194573,"""A bicycle on top of a boat"""
Controlnet,088-4.png,3.1978096677396666,3.422679745479953,3.3588544145220043,"""an aerial photo of a sandy island in the ocean"""
Controlnet,027-3.png,3.28004546146296,3.045278937912612,3.0678147559421403,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Controlnet,079-3.png,2.5162186454312017,2.1032246492803504,2.68970901282298,"""Times Square with thousands of dogs running around"""
DALLE,043-4.png,2.720975334551176,2.6852380639187667,3.2087157889824027,"""a sword slicing through a loaf of bread"""
DALLE,058-2.png,2.3912630411240228,2.4668649031375103,2.641658209579018,"""a painting of a white country home with a wrap-around porch"""
Glide,037-2.png,1.927068764944122,2.346732470226263,2.520473335416717,"""A bare kitchen has wood cabinets and white appliances"""
DALLE,046-3.png,2.617724406675687,2.200775245765385,2.7325682587482407,"""a drawing of a series of musical notes wrapped around the Earth"""
Lafite,051-3.png,2.124937829875994,1.9696932742965445,2.333481176132692,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Lafite,076-4.png,1.9700397157084564,1.9102956369301591,2.2538293810081536,"""three small yellow boxes"""
Glide,022-2.png,1.7406854472067068,2.134930998344075,1.92106581454296,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
Unidiffuser,094-2.png,1.7009691145824533,1.750507592702791,1.5066326106540104,"""a banana without its peel"""
Unidiffuser,089-4.png,2.3795640427048466,2.5416120694040254,2.638708129355781,"""an aerial view of the Great Wall"""
Unidiffuser,061-3.png,2.55275120763,2.3090411363592627,2.754589825985607,"""the word 'HELLO' on a girl's face"""
stable-diffusion,033-2.png,2.633524069186777,2.84554037187488,2.750314292694521,"""purple lego dollhouse with a pool and a swing"""
Glide,084-3.png,2.0635313708693,2.028846440726042,2.055496813790452,"""a cross-section view of a walnut"""
DALLE,008-4.png,3.2043279310068016,3.211248649598615,3.303086583400514,"""a fall landscape"""
Controlnet,060-4.png,2.3810772943241627,2.235219052964764,2.336121953860701,"""a cartoon of a dog saying ""I see what you did there"""""
Glide,004-3.png,2.122176086891421,2.4887575430274405,2.8491769573542323,"""a flower"""
DALLE,089-4.png,2.989438177245979,2.824730424144321,2.921920152915156,"""an aerial view of the Great Wall"""
Controlnet,064-4.png,2.760087191468212,2.548019210929426,2.235404983488134,"""the word 'APPLE' on an apple"""
DALLE,088-4.png,2.6283339706799174,2.706445791744753,2.6632745863438565,"""an aerial photo of a sandy island in the ocean"""
stable-diffusion,090-3.png,2.7222334620018183,2.2992684157781307,2.142037764033467,"""A bird gives an apple to a squirrel"""
DALLE,031-1.png,2.299575326594065,1.902227396291504,2.1957786739720984,"""a library filled with kids reading books"""
DALLE,066-4.png,2.6055992743364693,3.0952756860854183,2.601577634083189,"""the word 'START'"""
Lafite,058-1.png,1.945905714041164,2.2134336610517016,2.463629619901746,"""a painting of a white country home with a wrap-around porch"""
DALLE,014-4.png,2.5425667870374338,2.6482127782174607,2.19657412598605,"""a pumpkin with a candle in it"""
Controlnet,003-4.png,2.8750856468352195,2.962427605504727,3.2587400771831154,"""a bench"""
Lafite,090-2.png,1.8994055853601768,1.891087938067976,1.9987521298880035,"""A bird gives an apple to a squirrel"""
stable-diffusion,079-4.png,2.2054295846730385,1.940685236697862,2.602775345750812,"""Times Square with thousands of dogs running around"""
DALLE,024-1.png,3.24546132734226,3.243651041544182,2.975169039971999,"""a tree reflected in the sunroof of a blue car"""
stable-diffusion,052-2.png,2.413160585467442,2.3257302141879097,2.366559769085231,"""a cartoon of a train going to the moon"""
Unidiffuser,010-2.png,3.00080172326067,2.779996417551954,3.064789972863051,"""A giraffe walking through a green grass covered field"""
Controlnet,067-4.png,2.5345696254725225,2.760436145750928,2.5066149206916224,"""a yellow wall with 'Hello, world.' written on it"""
stable-diffusion,035-3.png,2.9217261075804224,2.644170825680717,2.6896177971961577,"""a bloody mary cocktail next to a napkin"""
DALLE,049-4.png,2.931944171257162,2.89220008432448,2.9745786921270345,"""an elephant walking on the Great Wall"""
stable-diffusion,094-3.png,2.893592387705369,2.766405230132063,2.108911168956374,"""a banana without its peel"""
Lafite,067-4.png,2.2154008559091274,2.3173757636295145,2.2478375429726105,"""a yellow wall with 'Hello, world.' written on it"""
Lafite,088-3.png,2.0488091048259425,2.701870500972344,2.774499023286207,"""an aerial photo of a sandy island in the ocean"""
Unidiffuser,018-2.png,2.8258761245668724,2.7700879767959217,2.498958837027573,"""Sunset over the sea"""
DALLE,039-2.png,2.905655164988379,2.808171868192855,3.170582767944284,"""a teddy bear on a skateboard in times square"""
Lafite,055-1.png,2.158486203455543,2.4489392960993093,2.4976696908681526,"""a painting of the food of china"""
Unidiffuser,006-2.png,2.7724254308683545,2.689652026628308,2.4811736220760685,"""a book cover"""
Unidiffuser,006-1.png,2.2773515013717534,2.182112027753908,2.6753367447501177,"""a book cover"""
Lafite,035-4.png,1.90946526900181,1.7059283708614952,1.9852770937817472,"""a bloody mary cocktail next to a napkin"""
Unidiffuser,050-3.png,2.3841369125582035,2.321092138912891,2.182290662781055,"""A photo of a panda made of water."""
Unidiffuser,023-2.png,2.416704683209256,2.156723041805832,2.201742086901973,"""a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese"""
Controlnet,062-4.png,2.618679586431919,2.586507662534252,2.2856998528153007,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
DALLE,035-2.png,3.255092898369301,3.23272835702936,3.04497310216172,"""a bloody mary cocktail next to a napkin"""
Controlnet,075-1.png,2.905071460181268,2.73365963630796,2.5921884543490217,"""three green peppers"""
DALLE,050-1.png,2.313470435601108,2.174452630770908,2.743091557524003,"""A photo of a panda made of water."""
Glide,098-4.png,1.5989252213960172,1.913217761468632,2.1067160579144324,"""a street without vehicles"""
Lafite,090-4.png,1.9785973458262656,1.7842102013340082,1.8705104087327376,"""A bird gives an apple to a squirrel"""
Controlnet,061-3.png,2.5833205085933866,2.762429184848724,2.4552306047124146,"""the word 'HELLO' on a girl's face"""
Unidiffuser,068-2.png,3.2064034974271407,2.775443643188896,2.759615462781686,"""a store front with 'Grassy Meadow' written on it"""
Glide,043-2.png,1.80533591072658,2.070007949556792,1.9368045941280247,"""a sword slicing through a loaf of bread"""
Lafite,007-1.png,2.034080400221151,2.3092240914483284,2.592174196449406,"""a kitchen"""
Unidiffuser,026-1.png,1.7420172304274608,2.201431730615581,1.986341426652015,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
stable-diffusion,040-3.png,2.820863208466075,2.374424323736185,2.273441152010388,"""A blue colored dog"""
Glide,017-1.png,1.988283885951991,2.25448240076852,2.3383756234292843,"""a coffee table with a magazine on it"""
stable-diffusion,014-3.png,3.2078669486589377,2.997505256714723,2.59626227535534,"""a pumpkin with a candle in it"""
Lafite,075-1.png,2.2521031275541548,2.16078367767014,2.2066958547942965,"""three green peppers"""
Controlnet,049-1.png,2.839126813104196,2.849357828427902,2.4345432948731074,"""an elephant walking on the Great Wall"""
Lafite,040-1.png,1.640194344002429,1.7009766540528866,2.175274098068825,"""A blue colored dog"""
stable-diffusion,031-1.png,2.848764860103115,2.741011061406581,2.980169259686098,"""a library filled with kids reading books"""
Glide,028-2.png,2.1314532157742025,2.3748572365097536,2.761606346981572,"""Snow mountain and tree reflection in the lake"""
stable-diffusion,099-2.png,3.3219546984721395,3.0310689421296155,2.825597193141753,"""An aerial view of Ha Long Bay without any boats"""
stable-diffusion,056-4.png,2.847389538682473,2.762394842801241,2.384749720924257,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
stable-diffusion,008-2.png,1.9488316506071173,2.2996441775894514,2.385722274405047,"""a fall landscape"""
Unidiffuser,070-1.png,3.1560516575751665,2.545970577612922,2.456212763884777,"""Four cats surrounding a dog"""
Glide,008-1.png,2.0251897277237445,2.531600766031314,3.131175377016583,"""a fall landscape"""
